Field ID,Crop
22579,Wine grapes
100395,Wine grapes
53371,Small grain grazing
117614,Wine grapes
58128,Wine grapes
27619,Wine grapes
43346,Wine grapes
118242,Wine grapes
13050,Wine grapes
30892,Planted pastures (perennial)
10268,Wine grapes
91843,Wine grapes
19466,Wine grapes
94046,Wine grapes
21899,Wine grapes
117918,Wine grapes
73283,Wine grapes
59430,Planted pastures (perennial)
120657,Wine grapes
96104,Wine grapes
86589,Planted pastures (perennial)
16439,Wine grapes
55954,Wine grapes
20270,Wine grapes
34396,Wine grapes
85579,Planted pastures (perennial)
21471,Planted pastures (perennial)
105348,Planted pastures (perennial)
69256,Planted pastures (perennial)
11939,Planted pastures (perennial)
48254,Planted pastures (perennial)
74454,Wine grapes
104922,Wine grapes
29226,Wine grapes
63775,Planted pastures (perennial)
101246,Wine grapes
70204,Wine grapes
114,Wine grapes
93014,Wine grapes
98298,Wine grapes
68925,Wine grapes
54019,Wine grapes
116563,Wine grapes
56351,Wine grapes
89197,Wine grapes
80609,Wine grapes
57157,Wine grapes
102563,Wine grapes
37602,Wine grapes
92252,Planted pastures (perennial)
26153,Wine grapes
9395,Small grain grazing
76159,Wine grapes
47804,Wine grapes
46423,Wine grapes
71326,Wine grapes
107728,Lucerne/Medics
118494,Planted pastures (perennial)
122194,Planted pastures (perennial)
16026,Planted pastures (perennial)
40346,Wine grapes
110793,Wine grapes
62032,Wine grapes
57102,Wine grapes
5536,Wine grapes
87545,Wine grapes
94877,Planted pastures (perennial)
14986,Wine grapes
26036,Wine grapes
25064,Wine grapes
53364,Wine grapes
5083,Wine grapes
79206,Wine grapes
38989,Wine grapes
56224,Wine grapes
109525,Wine grapes
30107,Wine grapes
64274,Wine grapes
2052,Wine grapes
61987,Wine grapes
89303,Wheat
86411,Planted pastures (perennial)
30659,Wheat
120130,Small grain grazing
81079,Small grain grazing
119553,Wine grapes
86520,Wine grapes
107493,Wine grapes
90854,Wine grapes
108197,Wine grapes
17717,Wine grapes
118485,Wine grapes
246,Wine grapes
70943,Planted pastures (perennial)
58881,Wine grapes
51917,Wine grapes
42981,Wine grapes
49914,Wine grapes
57542,Wine grapes
68458,Planted pastures (perennial)
87636,Lucerne/Medics
54159,Wine grapes
72754,Wine grapes
84938,Wine grapes
92786,Wine grapes
36390,Wine grapes
8158,Wine grapes
92836,Wine grapes
80323,Wine grapes
33601,Wine grapes
106966,Wine grapes
51662,Wine grapes
112576,Planted pastures (perennial)
119332,Wine grapes
116416,Wine grapes
33485,Wine grapes
106925,Wine grapes
296,Wine grapes
53543,Wine grapes
71687,Wine grapes
6477,Wine grapes
46455,Wine grapes
21386,Wine grapes
92208,Wine grapes
72872,Wine grapes
67160,Wine grapes
11708,Wine grapes
83876,Wine grapes
71226,Wine grapes
90487,Wine grapes
102914,Wine grapes
102373,Wine grapes
76696,Wine grapes
61064,Wine grapes
101012,Wine grapes
122129,Wine grapes
108365,Wine grapes
79155,Wine grapes
87228,Wine grapes
28839,Wine grapes
77424,Wine grapes
81142,Wine grapes
88350,Wine grapes
7757,Wine grapes
34007,Wine grapes
18525,Wine grapes
91335,Wine grapes
108579,Wine grapes
112051,Wine grapes
92781,Wine grapes
97237,Wine grapes
66461,Wine grapes
13268,Planted pastures (perennial)
80668,Planted pastures (perennial)
49344,Weeds
20639,Planted pastures (perennial)
74557,Planted pastures (perennial)
81528,Wine grapes
21059,Wine grapes
45724,Wine grapes
67293,Wine grapes
95666,Wine grapes
29405,Wine grapes
25644,Wine grapes
33696,Planted pastures (perennial)
28066,Planted pastures (perennial)
52771,Fallow
46626,Wine grapes
41879,Wine grapes
101964,Planted pastures (perennial)
78414,Wine grapes
52780,Wine grapes
38540,Planted pastures (perennial)
83462,Planted pastures (perennial)
38019,Planted pastures (perennial)
122206,Planted pastures (perennial)
108472,Planted pastures (perennial)
16822,Planted pastures (perennial)
7424,Small grain grazing
68115,Weeds
9070,Rooibos
103757,Rooibos
21711,Weeds
115052,Rooibos
93996,Rooibos
38461,Rooibos
64988,Rooibos
21460,Rooibos
15094,Rooibos
22391,Rooibos
54759,Rooibos
33382,Rooibos
4511,Rooibos
53909,Rooibos
103632,Small grain grazing
105869,Rooibos
89899,Rooibos
34864,Rooibos
50996,Rooibos
35456,Rooibos
38764,Rooibos
11092,Rooibos
55197,Rooibos
43241,Rooibos
48824,Rooibos
109111,Rooibos
70459,Rooibos
29729,Rooibos
62328,Rooibos
65440,Rooibos
77428,Rooibos
38115,Rooibos
53822,Rooibos
121922,Rooibos
98325,Rooibos
84287,Rooibos
63158,Rooibos
69572,Rooibos
16649,Rooibos
35088,Wheat
47869,Wheat
30236,Wheat
76319,Wheat
101990,Wheat
83372,Small grain grazing
96833,Wheat
21416,Canola
59489,Canola
62703,Wheat
60782,Wheat
13735,Lucerne/Medics
64907,Wheat
84988,Lucerne/Medics
68359,Canola
48323,Small grain grazing
76668,Lucerne/Medics
69131,Lucerne/Medics
9785,Small grain grazing
82310,Canola
98799,Canola
121997,Rooibos
64674,Canola
71086,Canola
52816,Canola
105658,Canola
39311,Lucerne/Medics
2674,Lucerne/Medics
73209,Lucerne/Medics
103240,Canola
57460,Wheat
60745,Canola
18178,Wheat
76214,Wheat
21441,Lucerne/Medics
56915,Lucerne/Medics
61437,Wheat
22524,Canola
549,Canola
93797,Canola
106808,Wheat
7285,Lucerne/Medics
97619,Wheat
75278,Canola
52846,Wheat
66166,Canola
89278,Canola
64094,Wheat
92604,Planted pastures (perennial)
56281,Small grain grazing
29575,Wheat
73064,Weeds
7399,Small grain grazing
4454,Small grain grazing
65867,Canola
113747,Canola
5578,Canola
86206,Wheat
17089,Wheat
95967,Wheat
101564,Wheat
92986,Wheat
82566,Wheat
18627,Wheat
59168,Wheat
110288,Canola
35451,Wheat
89772,Wheat
44978,Wheat
56594,Wheat
992,Canola
72527,Wheat
46502,Wheat
73000,Rooibos
101262,Wheat
2014,Small grain grazing
51757,Wheat
51123,Wheat
69277,Wheat
67332,Wheat
70123,Small grain grazing
37628,Small grain grazing
84879,Fallow
80453,Lucerne/Medics
66667,Lucerne/Medics
44166,Wheat
8336,Wheat
62482,Planted pastures (perennial)
79093,Weeds
107963,Fallow
18739,Weeds
61149,Small grain grazing
9870,Weeds
96123,Rooibos
45255,Small grain grazing
120550,Small grain grazing
77870,Fallow
89388,Rooibos
116618,Planted pastures (perennial)
53990,Planted pastures (perennial)
21766,Small grain grazing
90614,Planted pastures (perennial)
14742,Rooibos
113397,Rooibos
63684,Planted pastures (perennial)
65939,Rooibos
45447,Rooibos
20618,Rooibos
60503,Rooibos
90497,Rooibos
53701,Wine grapes
5871,Rooibos
116839,Rooibos
93782,Rooibos
30172,Rooibos
89769,Wheat
73998,Rooibos
63277,Rooibos
7894,Wheat
26338,Wheat
73492,Rooibos
41278,Planted pastures (perennial)
102482,Rooibos
2945,Weeds
43599,Weeds
79173,Wheat
8440,Wheat
71934,Wheat
12157,Planted pastures (perennial)
80289,Wheat
20446,Planted pastures (perennial)
22657,Planted pastures (perennial)
24477,Weeds
11730,Rooibos
51789,Rooibos
28446,Weeds
13769,Planted pastures (perennial)
82311,Rooibos
24843,Weeds
59034,Rooibos
103984,Planted pastures (perennial)
79128,Weeds
38232,Weeds
18184,Weeds
35322,Fallow
34609,Fallow
18340,Fallow
38995,Weeds
18537,Fallow
35614,Planted pastures (perennial)
73061,Planted pastures (perennial)
67361,Fallow
83707,Weeds
45211,Weeds
51961,Planted pastures (perennial)
24509,Fallow
119905,Weeds
35163,Fallow
22457,Fallow
1595,Fallow
46812,Small grain grazing
101668,Small grain grazing
55105,Small grain grazing
13694,Small grain grazing
94959,Small grain grazing
92261,Small grain grazing
121158,Small grain grazing
119518,Fallow
78166,Lucerne/Medics
112614,Fallow
42782,Small grain grazing
3151,Lucerne/Medics
105411,Wheat
30620,Canola
68540,Small grain grazing
107038,Small grain grazing
18295,Planted pastures (perennial)
101191,Wheat
77626,Lucerne/Medics
80355,Planted pastures (perennial)
82078,Fallow
103013,Lucerne/Medics
75455,Lucerne/Medics
80667,Lucerne/Medics
6019,Planted pastures (perennial)
96416,Small grain grazing
84975,Planted pastures (perennial)
103835,Fallow
32199,Fallow
29656,Wheat
56377,Wheat
45959,Fallow
14832,Canola
3790,Canola
119747,Canola
698,Canola
50419,Canola
17492,Small grain grazing
46759,Wheat
64484,Wheat
72700,Wheat
49742,Canola
117834,Canola
58518,Wheat
15355,Planted pastures (perennial)
24311,Planted pastures (perennial)
45433,Wheat
78446,Wheat
9111,Wheat
90701,Wheat
109619,Planted pastures (perennial)
43094,Planted pastures (perennial)
110683,Planted pastures (perennial)
23687,Fallow
115325,Planted pastures (perennial)
36549,Canola
74985,Lucerne/Medics
22855,Weeds
93816,Fallow
108409,Weeds
104913,Weeds
28248,Planted pastures (perennial)
9673,Weeds
15042,Weeds
36463,Weeds
102255,Weeds
58052,Weeds
53137,Fallow
54003,Weeds
93708,Fallow
89140,Fallow
83965,Fallow
5003,Weeds
1988,Fallow
97618,Fallow
38508,Fallow
86821,Fallow
110999,Small grain grazing
92792,Weeds
77350,Weeds
79742,Weeds
21569,Weeds
41764,Planted pastures (perennial)
80534,Small grain grazing
107152,Small grain grazing
119400,Small grain grazing
17657,Planted pastures (perennial)
60597,Planted pastures (perennial)
93618,Wheat
89182,Wheat
45160,Lucerne/Medics
68894,Wheat
109691,Lucerne/Medics
105860,Wheat
78780,Wheat
98569,Wheat
43398,Fallow
26725,Fallow
49855,Fallow
24140,Fallow
75257,Fallow
117147,Small grain grazing
28077,Lucerne/Medics
31398,Wheat
7939,Wheat
61694,Wheat
7743,Wheat
87924,Lucerne/Medics
35039,Small grain grazing
3051,Small grain grazing
3885,Small grain grazing
71456,Small grain grazing
14566,Lucerne/Medics
4931,Wheat
29891,Wheat
44247,Wheat
116180,Lucerne/Medics
88812,Lucerne/Medics
94967,Wheat
103419,Wheat
113463,Small grain grazing
11196,Lucerne/Medics
76528,Lucerne/Medics
103636,Lucerne/Medics
74820,Wheat
82941,Wheat
87624,Lucerne/Medics
64869,Lucerne/Medics
76658,Lucerne/Medics
24442,Lucerne/Medics
94944,Small grain grazing
92917,Lucerne/Medics
59998,Lucerne/Medics
21963,Lucerne/Medics
63108,Lucerne/Medics
47669,Lucerne/Medics
67122,Lucerne/Medics
119795,Lucerne/Medics
89408,Lucerne/Medics
122229,Small grain grazing
40677,Small grain grazing
67118,Fallow
49650,Lucerne/Medics
77960,Fallow
11100,Wheat
94954,Wheat
43480,Wheat
116867,Wheat
104523,Lucerne/Medics
16022,Wheat
96524,Wheat
27702,Small grain grazing
88956,Fallow
44612,Wheat
111991,Fallow
36227,Weeds
26011,Weeds
100218,Fallow
90122,Fallow
67926,Weeds
112656,Weeds
1286,Weeds
105882,Weeds
47938,Weeds
54321,Weeds
19525,Weeds
33574,Weeds
72982,Weeds
13323,Weeds
12346,Small grain grazing
92391,Weeds
92874,Weeds
2734,Fallow
90926,Weeds
4717,Small grain grazing
11603,Fallow
42125,Small grain grazing
12075,Weeds
93596,Weeds
67054,Weeds
29316,Lucerne/Medics
67088,Weeds
29438,Fallow
22254,Planted pastures (perennial)
101651,Planted pastures (perennial)
14182,Small grain grazing
119356,Small grain grazing
30498,Weeds
116604,Fallow
13564,Weeds
3620,Rooibos
45070,Rooibos
26502,Rooibos
26659,Rooibos
73757,Rooibos
98358,Rooibos
32097,Fallow
51951,Planted pastures (perennial)
101132,Planted pastures (perennial)
43083,Planted pastures (perennial)
50915,Planted pastures (perennial)
93017,Fallow
27474,Planted pastures (perennial)
7407,Weeds
110766,Weeds
96905,Rooibos
19083,Small grain grazing
106537,Rooibos
90449,Rooibos
8340,Weeds
74990,Weeds
85594,Weeds
122725,Weeds
100997,Weeds
17750,Weeds
19999,Planted pastures (perennial)
49908,Planted pastures (perennial)
98729,Planted pastures (perennial)
71737,Planted pastures (perennial)
6898,Planted pastures (perennial)
43268,Planted pastures (perennial)
117200,Planted pastures (perennial)
28350,Planted pastures (perennial)
9177,Small grain grazing
95310,Small grain grazing
96984,Weeds
5206,Weeds
83507,Small grain grazing
84142,Weeds
33860,Weeds
11359,Weeds
63390,Small grain grazing
105793,Wheat
105584,Small grain grazing
116004,Planted pastures (perennial)
35658,Planted pastures (perennial)
17240,Wheat
46925,Wheat
83308,Weeds
32444,Weeds
110993,Weeds
65728,Weeds
5874,Weeds
22066,Weeds
38796,Weeds
19760,Weeds
27269,Weeds
23081,Fallow
90212,Weeds
59438,Weeds
94676,Weeds
6601,Fallow
36327,Rooibos
82262,Weeds
94437,Weeds
11902,Fallow
219,Weeds
113643,Weeds
3985,Wheat
61464,Wheat
74796,Wheat
106445,Wheat
70819,Fallow
84683,Fallow
75249,Wheat
97868,Wheat
96113,Wheat
107468,Wheat
29843,Wheat
74892,Wheat
100004,Wheat
28197,Wheat
96955,Wheat
14853,Wheat
66880,Wheat
3147,Small grain grazing
39292,Small grain grazing
19969,Small grain grazing
16480,Small grain grazing
1224,Small grain grazing
29698,Small grain grazing
42591,Small grain grazing
1630,Small grain grazing
58731,Wheat
11671,Wheat
98501,Wheat
117041,Wheat
41790,Wheat
116872,Small grain grazing
109148,Small grain grazing
16704,Lucerne/Medics
26081,Lucerne/Medics
57307,Planted pastures (perennial)
29344,Planted pastures (perennial)
45347,Small grain grazing
27417,Lucerne/Medics
57088,Lucerne/Medics
95429,Small grain grazing
112398,Fallow
7663,Small grain grazing
35324,Lucerne/Medics
45474,Lucerne/Medics
95363,Small grain grazing
105450,Lucerne/Medics
4848,Small grain grazing
73408,Weeds
96155,Small grain grazing
98599,Small grain grazing
18860,Wheat
15009,Wine grapes
44045,Wheat
41803,Wine grapes
84106,Wine grapes
38856,Planted pastures (perennial)
85074,Planted pastures (perennial)
73848,Wine grapes
106758,Wheat
84569,Wheat
16177,Wheat
100122,Planted pastures (perennial)
18554,Wheat
112442,Planted pastures (perennial)
43394,Wheat
81294,Wheat
1727,Wheat
93655,Wheat
6670,Wheat
99052,Rooibos
64122,Rooibos
114806,Wine grapes
69462,Rooibos
40740,Planted pastures (perennial)
11091,Weeds
30057,Wheat
26253,Wheat
43715,Wheat
11843,Wheat
42778,Wheat
84334,Wheat
111342,Planted pastures (perennial)
67285,Planted pastures (perennial)
81875,Planted pastures (perennial)
101468,Planted pastures (perennial)
110863,Lucerne/Medics
49483,Planted pastures (perennial)
29730,Planted pastures (perennial)
34144,Planted pastures (perennial)
2183,Planted pastures (perennial)
81775,Planted pastures (perennial)
39277,Wheat
106283,Wheat
99571,Small grain grazing
8329,Small grain grazing
78870,Weeds
26869,Small grain grazing
29572,Small grain grazing
31115,Small grain grazing
78164,Small grain grazing
86969,Wheat
44782,Planted pastures (perennial)
39063,Planted pastures (perennial)
23939,Lucerne/Medics
59841,Lucerne/Medics
29324,Lucerne/Medics
34647,Lucerne/Medics
61955,Lucerne/Medics
104944,Planted pastures (perennial)
12204,Lucerne/Medics
117794,Lucerne/Medics
53459,Lucerne/Medics
113313,Lucerne/Medics
23994,Small grain grazing
101146,Small grain grazing
33920,Fallow
117944,Fallow
17229,Wine grapes
99754,Small grain grazing
70161,Small grain grazing
94076,Small grain grazing
51720,Lucerne/Medics
117418,Lucerne/Medics
100485,Lucerne/Medics
92409,Lucerne/Medics
15441,Lucerne/Medics
70162,Fallow
43108,Weeds
117023,Planted pastures (perennial)
79686,Fallow
36210,Wine grapes
27565,Weeds
86847,Fallow
57933,Fallow
53053,Fallow
106980,Fallow
55581,Wheat
86355,Fallow
82332,Wheat
79597,Wheat
31215,Wheat
6735,Planted pastures (perennial)
37410,Planted pastures (perennial)
7498,Lucerne/Medics
47787,Wheat
41110,Small grain grazing
36318,Planted pastures (perennial)
92643,Small grain grazing
81057,Wheat
35181,Small grain grazing
49253,Planted pastures (perennial)
44062,Lucerne/Medics
116255,Wheat
43770,Wheat
59339,Wheat
12040,Small grain grazing
79381,Wheat
96431,Wheat
72461,Lucerne/Medics
16584,Wheat
51570,Wheat
115617,Wheat
113819,Fallow
54236,Lucerne/Medics
59285,Planted pastures (perennial)
110560,Lucerne/Medics
35580,Lucerne/Medics
46400,Fallow
28999,Wine grapes
92569,Wine grapes
36944,Wine grapes
75751,Wine grapes
33321,Fallow
59624,Fallow
43503,Wine grapes
110850,Planted pastures (perennial)
97987,Wine grapes
74169,Wine grapes
41758,Wine grapes
4310,Wine grapes
56746,Wine grapes
65736,Wine grapes
37171,Wine grapes
31750,Wine grapes
59996,Wine grapes
92359,Wine grapes
69196,Wine grapes
26416,Wine grapes
80854,Wine grapes
106824,Wine grapes
93576,Wine grapes
105164,Wine grapes
43156,Wine grapes
44319,Wine grapes
76542,Wine grapes
65385,Wine grapes
89234,Wine grapes
80253,Wine grapes
32290,Planted pastures (perennial)
40030,Wine grapes
8224,Planted pastures (perennial)
106779,Wine grapes
4765,Wine grapes
7117,Wine grapes
58391,Wine grapes
70261,Wine grapes
23145,Weeds
110129,Weeds
118341,Weeds
32812,Fallow
40481,Lucerne/Medics
63376,Lucerne/Medics
58620,Fallow
20444,Lucerne/Medics
36870,Lucerne/Medics
35425,Planted pastures (perennial)
60912,Wine grapes
85997,Wine grapes
76311,Fallow
15423,Lucerne/Medics
43331,Planted pastures (perennial)
41975,Lucerne/Medics
8738,Weeds
69416,Planted pastures (perennial)
68129,Planted pastures (perennial)
2174,Lucerne/Medics
106599,Planted pastures (perennial)
7194,Weeds
99746,Weeds
15769,Weeds
114143,Weeds
66237,Weeds
58513,Wine grapes
73302,Fallow
4072,Wine grapes
77191,Wine grapes
3277,Wine grapes
69870,Wine grapes
70000,Wine grapes
89010,Wine grapes
36366,Wine grapes
83342,Wine grapes
113071,Wine grapes
83181,Planted pastures (perennial)
33977,Wine grapes
96425,Wine grapes
7393,Wine grapes
81522,Planted pastures (perennial)
4272,Wine grapes
107332,Planted pastures (perennial)
84375,Wine grapes
8252,Wine grapes
77483,Wine grapes
120999,Planted pastures (perennial)
62147,Wine grapes
82943,Wine grapes
20779,Wine grapes
41508,Wine grapes
91786,Planted pastures (perennial)
108946,Planted pastures (perennial)
50172,Planted pastures (perennial)
53092,Planted pastures (perennial)
31971,Wine grapes
38561,Fallow
29401,Weeds
109241,Fallow
97256,Fallow
72250,Fallow
51454,Fallow
117005,Fallow
32900,Fallow
39356,Fallow
73881,Fallow
79107,Fallow
25543,Fallow
84286,Wine grapes
120779,Wine grapes
84679,Wine grapes
39606,Wine grapes
109531,Wine grapes
4132,Wine grapes
110348,Wine grapes
79638,Wine grapes
51733,Wine grapes
116187,Wine grapes
75202,Wine grapes
38723,Wine grapes
77053,Wine grapes
17654,Wine grapes
10124,Wine grapes
92516,Wine grapes
37299,Wine grapes
118267,Wine grapes
76994,Wine grapes
122271,Wine grapes
25692,Wine grapes
70313,Wine grapes
56962,Wine grapes
14424,Wine grapes
119581,Wine grapes
70677,Wine grapes
12283,Wine grapes
42719,Wine grapes
18651,Wine grapes
73154,Wine grapes
46301,Wine grapes
64383,Wine grapes
22119,Wine grapes
909,Wine grapes
89003,Wine grapes
40520,Wine grapes
109693,Wine grapes
115602,Wine grapes
45721,Wine grapes
395,Wine grapes
4323,Weeds
63999,Wine grapes
102794,Wine grapes
26860,Wine grapes
15504,Fallow
19897,Wine grapes
102070,Weeds
36704,Lucerne/Medics
110441,Weeds
106155,Weeds
